17/03/2010	, 4.92
18/03/2010	, 4.92
19/03/2010	, 4.93
22/03/2010	, 4.91
23/03/2010	, 4.93
24/03/2010	, 4.945
25/03/2010	, 4.925
26/03/2010	, 4.95
29/03/2010	, 4.94
30/03/2010	, 4.925
31/03/2010	, 4.915
05/04/2010	, 4.9075
06/04/2010	, 4.895
07/04/2010	, 4.925
08/04/2010	, 4.91
09/04/2010	, 4.9108
12/04/2010	, 4.94
13/04/2010	, 4.945
14/04/2010	, 4.92
15/04/2010	, 4.935
16/04/2010	, 4.9495
19/04/2010	, 4.945
20/04/2010	, 4.975
21/04/2010	, 4.95
22/04/2010	, 4.95
23/04/2010	, 4.925
26/04/2010	, 4.945
27/04/2010	, 4.9575
28/04/2010	, 4.95
29/04/2010	, 4.95
30/04/2010	, 4.955
03/05/2010	, 4.935
04/05/2010	, 4.95
05/05/2010	, 4.945
06/05/2010	, 4.96
07/05/2010	, 4.945
10/05/2010	, 4.93
11/05/2010	, 4.9025
12/05/2010	, 4.905
13/05/2010	, 4.94
14/05/2010	, 4.935
17/05/2010	, 4.95
18/05/2010	, 4.955
19/05/2010	, 4.9638
20/05/2010	, 4.9486
21/05/2010	, 4.95
24/05/2010	, 4.94
25/05/2010	, 4.94
26/05/2010	, 4.93
27/05/2010	, 4.9491
28/05/2010	, 4.975
31/05/2010	, 4.965
01/06/2010	, 4.95
02/06/2010	, 4.925
03/06/2010	, 4.935
04/06/2010	, 4.92
07/06/2010	, 4.935
08/06/2010	, 4.97
09/06/2010	, 4.945
10/06/2010	, 4.95
11/06/2010	, 4.925
14/06/2010	, 4.92
15/06/2010	, 4.93
16/06/2010	, 4.94
17/06/2010	, 4.9525
18/06/2010	, 4.935
21/06/2010	, 4.925
22/06/2010	, 4.915
23/06/2010	, 4.9341
24/06/2010	, 4.925
25/06/2010	, 4.95
28/06/2010	, 4.945
29/06/2010	, 4.9468
30/06/2010	, 4.955
01/07/2010	, 4.925
02/07/2010	, 4.94
05/07/2010	, 4.9149
06/07/2010	, 4.9073
07/07/2010	, 4.92
08/07/2010	, 4.945
09/07/2010	, 4.9299
12/07/2010	, 4.935
13/07/2010	, 4.925
14/07/2010	, 4.9
15/07/2010	, 4.905
16/07/2010	, 4.9175
19/07/2010	, 4.8949
20/07/2010	, 4.895
21/07/2010	, 4.92
22/07/2010	, 4.895
23/07/2010	, 4.9199
26/07/2010	, 4.9
27/07/2010	, 4.915
28/07/2010	, 4.94
29/07/2010	, 4.945
30/07/2010	, 4.935
02/08/2010	, 4.915
03/08/2010	, 4.9
04/08/2010	, 4.9
05/08/2010	, 4.92
06/08/2010	, 4.895
09/08/2010	, 4.895
10/08/2010	, 4.925
11/08/2010	, 4.925
12/08/2010	, 4.8949
13/08/2010	, 4.9
16/08/2010	, 4.875
17/08/2010	, 4.8899
18/08/2010	, 4.8999
19/08/2010	, 4.91
20/08/2010	, 4.925
23/08/2010	, 4.91
24/08/2010	, 4.8949
25/08/2010	, 4.92
26/08/2010	, 4.904
27/08/2010	, 4.915
30/08/2010	, 4.899
31/08/2010	, 4.88
01/09/2010	, 4.875
02/09/2010	, 4.914
03/09/2010	, 4.92
06/09/2010	, 4.91
07/09/2010	, 4.9033
08/09/2010	, 4.91
09/09/2010	, 4.88
10/09/2010	, 4.905
13/09/2010	, 4.924
14/09/2010	, 4.899
15/09/2010	, 4.91
20/09/2010	, 4.895
21/09/2010	, 4.905
22/09/2010	, 4.925
23/09/2010	, 4.904
24/09/2010	, 4.88
27/09/2010	, 4.905
28/09/2010	, 4.895
29/09/2010	, 4.88
30/09/2010	, 4.8733
01/10/2010	, 4.895
04/10/2010	, 4.88
05/10/2010	, 4.895
06/10/2010	, 4.9
07/10/2010	, 4.905
08/10/2010	, 4.88
11/10/2010	, 4.8575
12/10/2010	, 4.87
13/10/2010	, 4.89
14/10/2010	, 4.8618
15/10/2010	, 4.845
18/10/2010	, 4.87
19/10/2010	, 4.8749
20/10/2010	, 4.8649
21/10/2010	, 4.84
22/10/2010	, 4.875
25/10/2010	, 4.855
26/10/2010	, 4.87
27/10/2010	, 4.83
28/10/2010	, 4.85
29/10/2010	, 4.8775
01/11/2010	, 4.85
03/11/2010	, 4.855
04/11/2010	, 4.825
05/11/2010	, 4.8495
08/11/2010	, 4.845
09/11/2010	, 4.8895
10/11/2010	, 4.8845
11/11/2010	, 4.88
12/11/2010	, 4.898
16/11/2010	, 4.88
17/11/2010	, 4.85
18/11/2010	, 4.875
19/11/2010	, 4.8625
22/11/2010	, 4.88
23/11/2010	, 4.865
24/11/2010	, 4.845
25/11/2010	, 4.835
26/11/2010	, 4.8743
29/11/2010	, 4.865
30/11/2010	, 4.895
01/12/2010	, 4.9
02/12/2010	, 4.885
03/12/2010	, 4.885
06/12/2010	, 4.8625
07/12/2010	, 4.885
08/12/2010	, 4.885
09/12/2010	, 4.885
10/12/2010	, 4.9065
13/12/2010	, 4.885
14/12/2010	, 4.87
15/12/2010	, 4.895
16/12/2010	, 4.905
17/12/2010	, 4.905
20/12/2010	, 4.9
21/12/2010	, 4.895
22/12/2010	, 4.875
23/12/2010	, 4.89
24/12/2010	, 4.88
27/12/2010	, 4.88
28/12/2010	, 4.87
29/12/2010	, 4.885
30/12/2010	, 4.9075
31/12/2010	, 4.875
03/01/2011	, 4.875
04/01/2011	, 4.86
05/01/2011	, 4.845
06/01/2011	, 4.845
07/01/2011	, 4.8708
10/01/2011	, 4.845
11/01/2011	, 4.855
12/01/2011	, 4.8658
13/01/2011	, 4.885
14/01/2011	, 4.86
17/01/2011	, 4.845
18/01/2011	, 4.87
19/01/2011	, 4.85
20/01/2011	, 4.8615
21/01/2011	, 4.88
24/01/2011	, 4.865
25/01/2011	, 4.845
26/01/2011	, 4.85
27/01/2011	, 4.855
28/01/2011	, 4.8607
31/01/2011	, 4.85
01/02/2011	, 4.85
02/02/2011	, 4.825
03/02/2011	, 4.835
04/02/2011	, 4.845
08/02/2011	, 4.845
09/02/2011	, 4.84
10/02/2011	, 4.84
11/02/2011	, 4.84
14/02/2011	, 4.845
15/02/2011	, 4.855
16/02/2011	, 4.83
17/02/2011	, 4.83
18/02/2011	, 4.835
21/02/2011	, 4.865
22/02/2011	, 4.8589
23/02/2011	, 4.85
24/02/2011	, 4.83
25/02/2011	, 4.82
28/02/2011	, 4.8413
01/03/2011	, 4.855
02/03/2011	, 4.84
03/03/2011	, 4.8536
04/03/2011	, 4.84
07/03/2011	, 4.815
08/03/2011	, 4.84
09/03/2011	, 4.865
10/03/2011	, 4.84
11/03/2011	, 4.8587
14/03/2011	, 4.825
15/03/2011	, 4.865
16/03/2011	, 4.835
17/03/2011	, 4.84
18/03/2011	, 4.815
22/03/2011	, 4.8546
23/03/2011	, 4.83
24/03/2011	, 4.865
25/03/2011	, 4.825
28/03/2011	, 4.825
29/03/2011	, 4.84
30/03/2011	, 4.825
31/03/2011	, 4.845
01/04/2011	, 4.8331
04/04/2011	, 4.87
05/04/2011	, 4.85
06/04/2011	, 4.845
07/04/2011	, 4.8275
08/04/2011	, 4.825
11/04/2011	, 4.815
12/04/2011	, 4.84
13/04/2011	, 4.84
14/04/2011	, 4.86
15/04/2011	, 4.83
18/04/2011	, 4.8596
19/04/2011	, 4.8508
20/04/2011	, 4.865
25/04/2011	, 4.845
26/04/2011	, 4.8448
27/04/2011	, 4.845
28/04/2011	, 4.8699
29/04/2011	, 4.8599
02/05/2011	, 4.84
03/05/2011	, 4.8375
04/05/2011	, 4.86
05/05/2011	, 4.845
06/05/2011	, 4.8365
09/05/2011	, 4.8323
10/05/2011	, 4.845
11/05/2011	, 4.865
12/05/2011	, 4.85
13/05/2011	, 4.8525
16/05/2011	, 4.84
17/05/2011	, 4.8599
18/05/2011	, 4.8588
19/05/2011	, 4.8465
20/05/2011	, 4.8481
23/05/2011	, 4.83
24/05/2011	, 4.835
25/05/2011	, 4.84
26/05/2011	, 4.8568
27/05/2011	, 4.8686
30/05/2011	, 4.845
31/05/2011	, 4.8449
01/06/2011	, 4.8725
02/06/2011	, 4.8699
03/06/2011	, 4.86
06/06/2011	, 4.85
07/06/2011	, 4.83
08/06/2011	, 4.85
09/06/2011	, 4.825
10/06/2011	, 4.85
13/06/2011	, 4.855
14/06/2011	, 4.8689
15/06/2011	, 4.835
16/06/2011	, 4.82
17/06/2011	, 4.8435
20/06/2011	, 4.8175
21/06/2011	, 4.845
22/06/2011	, 4.835
23/06/2011	, 4.85
24/06/2011	, 4.835
27/06/2011	, 4.845
28/06/2011	, 4.8495
29/06/2011	, 4.8475
30/06/2011	, 4.845
01/07/2011	, 4.85
04/07/2011	, 4.8556
05/07/2011	, 4.845
06/07/2011	, 4.84
07/07/2011	, 4.8389
08/07/2011	, 4.85
11/07/2011	, 4.839
12/07/2011	, 4.826
13/07/2011	, 4.8185
14/07/2011	, 4.8081
15/07/2011	, 4.81
18/07/2011	, 4.8031
19/07/2011	, 4.795
20/07/2011	, 4.8
21/07/2011	, 4.809
22/07/2011	, 4.79
25/07/2011	, 4.7975
26/07/2011	, 4.815
27/07/2011	, 4.83
28/07/2011	, 4.8125
29/07/2011	, 4.815
01/08/2011	, 4.805
02/08/2011	, 4.8225
03/08/2011	, 4.815
04/08/2011	, 4.825
05/08/2011	, 4.81
08/08/2011	, 4.82
09/08/2011	, 4.82
10/08/2011	, 4.81
11/08/2011	, 4.81
12/08/2011	, 4.81
15/08/2011	, 4.8
16/08/2011	, 4.82
17/08/2011	, 4.825
18/08/2011	, 4.8217
19/08/2011	, 4.7975
22/08/2011	, 4.805
23/08/2011	, 4.7987
24/08/2011	, 4.805
25/08/2011	, 4.8036
26/08/2011	, 4.79
29/08/2011	, 4.78
30/08/2011	, 4.79
31/08/2011	, 4.8
01/09/2011	, 4.7925
02/09/2011	, 4.7855
05/09/2011	, 4.77
06/09/2011	, 4.775
07/09/2011	, 4.7745
08/09/2011	, 4.765
09/09/2011	, 4.77
12/09/2011	, 4.75
13/09/2011	, 4.772
14/09/2011	, 4.75
15/09/2011	, 4.76
19/09/2011	, 4.75
20/09/2011	, 4.78
21/09/2011	, 4.7825
22/09/2011	, 4.78
23/09/2011	, 4.805
26/09/2011	, 4.81
27/09/2011	, 4.8
28/09/2011	, 4.785
29/09/2011	, 4.785
30/09/2011	, 4.7875
03/10/2011	, 4.7843
04/10/2011	, 4.7905
05/10/2011	, 4.79
06/10/2011	, 4.7862
07/10/2011	, 4.79
10/10/2011	, 4.79
11/10/2011	, 4.795
12/10/2011	, 4.795
13/10/2011	, 4.795
14/10/2011	, 4.795
17/10/2011	, 4.7975
18/10/2011	, 4.7936
19/10/2011	, 4.7975
20/10/2011	, 4.805
21/10/2011	, 4.79
24/10/2011	, 4.7906
25/10/2011	, 4.7875
26/10/2011	, 4.7925
27/10/2011	, 4.81
28/10/2011	, 4.8069
31/10/2011	, 4.7975
01/11/2011	, 4.8018
03/11/2011	, 4.8
04/11/2011	, 4.79
07/11/2011	, 4.795
08/11/2011	, 4.7975
09/11/2011	, 4.7875
10/11/2011	, 4.795
11/11/2011	, 4.805
14/11/2011	, 4.805
15/11/2011	, 4.8039
16/11/2011	, 4.7936
17/11/2011	, 4.81
18/11/2011	, 4.8056
22/11/2011	, 4.795
23/11/2011	, 4.7941
24/11/2011	, 4.805
25/11/2011	, 4.8025
28/11/2011	, 4.81
29/11/2011	, 4.805
30/11/2011	, 4.795
01/12/2011	, 4.7975
02/12/2011	, 4.8
05/12/2011	, 4.795
06/12/2011	, 4.805
07/12/2011	, 4.79
08/12/2011	, 4.7975
09/12/2011	, 4.805
13/12/2011	, 4.81
14/12/2011	, 4.805
15/12/2011	, 4.8075
16/12/2011	, 4.8
19/12/2011	, 4.787
20/12/2011	, 4.8025
21/12/2011	, 4.7983
22/12/2011	, 4.79
23/12/2011	, 4.8
26/12/2011	, 4.8018
27/12/2011	, 4.7935
28/12/2011	, 4.7862
29/12/2011	, 4.7975
30/12/2011	, 4.79
02/01/2012	, 4.8035
03/01/2012	, 4.805
04/01/2012	, 4.8
05/01/2012	, 4.79
06/01/2012	, 4.7815
09/01/2012	, 4.78
10/01/2012	, 4.795
11/01/2012	, 4.7875
12/01/2012	, 4.78
13/01/2012	, 4.7837
16/01/2012	, 4.79
17/01/2012	, 4.79
18/01/2012	, 4.78
19/01/2012	, 4.775
20/01/2012	, 4.785
23/01/2012	, 4.7725
24/01/2012	, 4.7879
25/01/2012	, 4.7975
26/01/2012	, 4.775
27/01/2012	, 4.78
30/01/2012	, 4.79
31/01/2012	, 4.7925
01/02/2012	, 4.7918
02/02/2012	, 4.785
03/02/2012	, 4.7869
07/02/2012	, 4.785
08/02/2012	, 4.7825
09/02/2012	, 4.785
10/02/2012	, 4.785
13/02/2012	, 4.79
14/02/2012	, 4.785
15/02/2012	, 4.785
16/02/2012	, 4.78
17/02/2012	, 4.785
20/02/2012	, 4.7825
21/02/2012	, 4.7801
22/02/2012	, 4.7825
23/02/2012	, 4.78
24/02/2012	, 4.785
27/02/2012	, 4.785
28/02/2012	, 4.7833
29/02/2012	, 4.78
01/03/2012	, 4.785
02/03/2012	, 4.785
05/03/2012	, 4.7738
06/03/2012	, 4.775
07/03/2012	, 4.78
08/03/2012	, 4.7738
09/03/2012	, 4.759
12/03/2012	, 4.764
13/03/2012	, 4.7587
14/03/2012	, 4.765
15/03/2012	, 4.765
16/03/2012	, 4.765
20/03/2012	, 4.765
21/03/2012	, 4.77
22/03/2012	, 4.7688
23/03/2012	, 4.7683
26/03/2012	, 4.7683
27/03/2012	, 4.7666
28/03/2012	, 4.764
29/03/2012	, 4.764
30/03/2012	, 4.77
02/04/2012	, 4.77
03/04/2012	, 4.76
04/04/2012	, 4.76
09/04/2012	, 4.76
10/04/2012	, 4.7575
11/04/2012	, 4.7595
12/04/2012	, 4.75
13/04/2012	, 4.75
16/04/2012	, 4.7557
17/04/2012	, 4.7525
18/04/2012	, 4.7475
19/04/2012	, 4.725
20/04/2012	, 4.7175
23/04/2012	, 4.725
24/04/2012	, 4.72
25/04/2012	, 4.725
26/04/2012	, 4.725
27/04/2012	, 4.725
30/04/2012	, 4.7475
02/05/2012	, 4.755
03/05/2012	, 4.7525
04/05/2012	, 4.7525
07/05/2012	, 4.745
08/05/2012	, 4.76
09/05/2012	, 4.7575
10/05/2012	, 4.77
11/05/2012	, 4.77
14/05/2012	, 4.7691
15/05/2012	, 4.75
16/05/2012	, 4.75
17/05/2012	, 4.76
18/05/2012	, 4.755
21/05/2012	, 4.765
22/05/2012	, 4.7575
23/05/2012	, 4.7675
24/05/2012	, 4.7687
25/05/2012	, 4.7818
28/05/2012	, 4.7575
29/05/2012	, 4.755
30/05/2012	, 4.765
31/05/2012	, 4.76
01/06/2012	, 4.75
04/06/2012	, 4.765
05/06/2012	, 4.7625
06/06/2012	, 4.7662
07/06/2012	, 4.768
08/06/2012	, 4.764
11/06/2012	, 4.75
12/06/2012	, 4.755
13/06/2012	, 4.765
14/06/2012	, 4.7656
15/06/2012	, 4.765
18/06/2012	, 4.76
19/06/2012	, 4.7645
20/06/2012	, 4.7675
21/06/2012	, 4.7571
22/06/2012	, 4.76
25/06/2012	, 4.7695
26/06/2012	, 4.773
27/06/2012	, 4.7725
28/06/2012	, 4.7636
29/06/2012	, 4.7651
02/07/2012	, 4.77
03/07/2012	, 4.7651
04/07/2012	, 4.7625
05/07/2012	, 4.7585
06/07/2012	, 4.765
09/07/2012	, 4.7635
10/07/2012	, 4.7935
11/07/2012	, 4.7825
12/07/2012	, 4.78
13/07/2012	, 4.785
16/07/2012	, 4.7875
17/07/2012	, 4.7837
18/07/2012	, 4.7812
19/07/2012	, 4.7775
20/07/2012	, 4.7806
23/07/2012	, 4.785
24/07/2012	, 4.7875
25/07/2012	, 4.785
26/07/2012	, 4.7825
27/07/2012	, 4.7812
30/07/2012	, 4.7775
31/07/2012	, 4.7788
01/08/2012	, 4.7804
02/08/2012	, 4.785
03/08/2012	, 4.7897
06/08/2012	, 4.785
07/08/2012	, 4.7825
08/08/2012	, 4.78
09/08/2012	, 4.7875
10/08/2012	, 4.7916
13/08/2012	, 4.78
14/08/2012	, 4.7866
15/08/2012	, 4.7844
16/08/2012	, 4.7875
17/08/2012	, 4.785
20/08/2012	, 4.79
21/08/2012	, 4.79
22/08/2012	, 4.7901
23/08/2012	, 4.79
24/08/2012	, 4.795
27/08/2012	, 4.795
28/08/2012	, 4.8
29/08/2012	, 4.79
30/08/2012	, 4.79
31/08/2012	, 4.7925
03/09/2012	, 4.7912
04/09/2012	, 4.7875
05/09/2012	, 4.7937
06/09/2012	, 4.7925
07/09/2012	, 4.8
10/09/2012	, 4.8025
11/09/2012	, 4.8
12/09/2012	, 4.804
13/09/2012	, 4.805
14/09/2012	, 4.797
17/09/2012	, 4.8
18/09/2012	, 4.804
19/09/2012	, 4.8075
20/09/2012	, 4.8087
21/09/2012	, 4.8025
24/09/2012	, 4.81
25/09/2012	, 4.815
26/09/2012	, 4.81
27/09/2012	, 4.81
28/09/2012	, 4.805
01/10/2012	, 4.8075
02/10/2012	, 4.81
03/10/2012	, 4.81
04/10/2012	, 4.81
05/10/2012	, 4.81
08/10/2012	, 4.81
09/10/2012	, 4.81
10/10/2012	, 4.8125
11/10/2012	, 4.8112
12/10/2012	, 4.8112
15/10/2012	, 4.8125
16/10/2012	, 4.8162
17/10/2012	, 4.82
18/10/2012	, 4.8189
19/10/2012	, 4.82
22/10/2012	, 4.82
23/10/2012	, 4.8237
24/10/2012	, 4.8225
25/10/2012	, 4.8262
26/10/2012	, 4.8225
29/10/2012	, 4.8275
30/10/2012	, 4.828
31/10/2012	, 4.83
01/11/2012	, 4.831
05/11/2012	, 4.835
06/11/2012	, 4.8525
07/11/2012	, 4.8437
08/11/2012	, 4.839
09/11/2012	, 4.84
12/11/2012	, 4.846
13/11/2012	, 4.842
14/11/2012	, 4.84
15/11/2012	, 4.845
16/11/2012	, 4.84
20/11/2012	, 4.836
21/11/2012	, 4.8375
22/11/2012	, 4.84
23/11/2012	, 4.8562
26/11/2012	, 4.85
27/11/2012	, 4.8425
28/11/2012	, 4.8462
29/11/2012	, 4.846
30/11/2012	, 4.8475
03/12/2012	, 4.8462
04/12/2012	, 4.8431
05/12/2012	, 4.835
06/12/2012	, 4.8395
07/12/2012	, 4.84
10/12/2012	, 4.84
11/12/2012	, 4.84
13/12/2012	, 4.84
14/12/2012	, 4.84
17/12/2012	, 4.84
18/12/2012	, 4.84
19/12/2012	, 4.84
20/12/2012	, 4.84
21/12/2012	, 4.84
24/12/2012	, 4.8447
26/12/2012	, 4.855
27/12/2012	, 4.8475
28/12/2012	, 4.8437
31/12/2012	, 4.845
02/01/2013	, 4.8475
03/01/2013	, 4.8437
04/01/2013	, 4.845
07/01/2013	, 4.8475
08/01/2013	, 4.8437
09/01/2013	, 4.8475
10/01/2013	, 4.8425
11/01/2013	, 4.8468
14/01/2013	, 4.8435
15/01/2013	, 4.8443
16/01/2013	, 4.8425
17/01/2013	, 4.8447
18/01/2013	, 4.8475
21/01/2013	, 4.8337
22/01/2013	, 4.8325
23/01/2013	, 4.8387
24/01/2013	, 4.84
25/01/2013	, 4.835
28/01/2013	, 4.83
29/01/2013	, 4.835
30/01/2013	, 4.8375
31/01/2013	, 4.84
01/02/2013	, 4.84
05/02/2013	, 4.835
06/02/2013	, 4.8325
07/02/2013	, 4.8362
08/02/2013	, 4.825
11/02/2013	, 4.825
12/02/2013	, 4.8235
13/02/2013	, 4.8185
14/02/2013	, 4.8255
15/02/2013	, 4.83
18/02/2013	, 4.8325
19/02/2013	, 4.8262
20/02/2013	, 4.8235
21/02/2013	, 4.8175
22/02/2013	, 4.8135
25/02/2013	, 4.8175
26/02/2013	, 4.8132
27/02/2013	, 4.805
28/02/2013	, 4.799
01/03/2013	, 4.795
04/03/2013	, 4.7925
05/03/2013	, 4.7837
06/03/2013	, 4.776
07/03/2013	, 4.7685
08/03/2013	, 4.755
11/03/2013	, 4.345
12/03/2013	, 4.3375
13/03/2013	, 4.34
14/03/2013	, 4.3223
15/03/2013	, 4.321
19/03/2013	, 4.324
20/03/2013	, 4.3181
21/03/2013	, 4.331
22/03/2013	, 4.336
25/03/2013	, 4.343
26/03/2013	, 4.3465
27/03/2013	, 4.3475
01/04/2013	, 4.3512
02/04/2013	, 4.354
03/04/2013	, 4.3425
04/04/2013	, 4.3462
05/04/2013	, 4.3375
08/04/2013	, 4.3335
09/04/2013	, 4.3425
10/04/2013	, 4.3362
11/04/2013	, 4.3281
12/04/2013	, 4.3314
15/04/2013	, 4.3348
16/04/2013	, 4.3375
17/04/2013	, 4.3351
18/04/2013	, 4.3275
19/04/2013	, 4.3312
22/04/2013	, 4.325
23/04/2013	, 4.3258
24/04/2013	, 4.3303
25/04/2013	, 4.3251
26/04/2013	, 4.325
29/04/2013	, 4.3325
30/04/2013	, 4.3275
02/05/2013	, 4.3237
03/05/2013	, 4.3293
06/05/2013	, 4.325
07/05/2013	, 4.3321
08/05/2013	, 4.331
09/05/2013	, 4.325
10/05/2013	, 4.3156
13/05/2013	, 4.315
14/05/2013	, 4.3175
15/05/2013	, 4.315
16/05/2013	, 4.3115
17/05/2013	, 4.3139
20/05/2013	, 4.317
21/05/2013	, 4.3175
22/05/2013	, 4.315
23/05/2013	, 4.3065
24/05/2013	, 4.311
27/05/2013	, 4.3139
28/05/2013	, 4.3075
29/05/2013	, 4.3075
30/05/2013	, 4.3075
31/05/2013	, 4.304
03/06/2013	, 4.3098
04/06/2013	, 4.305
05/06/2013	, 4.302
06/06/2013	, 4.3
07/06/2013	, 4.2975
10/06/2013	, 4.3
11/06/2013	, 4.2986
12/06/2013	, 4.2855
13/06/2013	, 4.2942
14/06/2013	, 4.2971
17/06/2013	, 4.301
18/06/2013	, 4.3015
19/06/2013	, 4.3025
20/06/2013	, 4.3025
21/06/2013	, 4.3108
24/06/2013	, 4.3166
25/06/2013	, 4.3148
26/06/2013	, 4.3074
27/06/2013	, 4.3115
28/06/2013	, 4.3144
01/07/2013	, 4.3137
02/07/2013	, 4.327
03/07/2013	, 4.321
04/07/2013	, 4.3205
05/07/2013	, 4.3145
08/07/2013	, 4.3125
09/07/2013	, 4.3152
10/07/2013	, 4.3166
11/07/2013	, 4.316
12/07/2013	, 4.3193
15/07/2013	, 4.32
16/07/2013	, 4.32
17/07/2013	, 4.3165
18/07/2013	, 4.3182
19/07/2013	, 4.3175
22/07/2013	, 4.32
23/07/2013	, 4.32
24/07/2013	, 4.315
25/07/2013	, 4.3175
26/07/2013	, 4.32
29/07/2013	, 4.32
30/07/2013	, 4.32
31/07/2013	, 4.32
01/08/2013	, 4.32
02/08/2013	, 4.324
05/08/2013	, 4.322
06/08/2013	, 4.316
07/08/2013	, 4.3075
08/08/2013	, 4.3075
09/08/2013	, 4.3087
12/08/2013	, 4.305
13/08/2013	, 4.3025
14/08/2013	, 4.3062
15/08/2013	, 4.2975
16/08/2013	, 4.2975
19/08/2013	, 4.3015
20/08/2013	, 4.3007
21/08/2013	, 4.3
22/08/2013	, 4.3043
23/08/2013	, 4.3
26/08/2013	, 4.3
27/08/2013	, 4.3
28/08/2013	, 4.3046
29/08/2013	, 4.306
30/08/2013	, 4.3038
02/09/2013	, 4.3044
03/09/2013	, 4.3025
04/09/2013	, 4.305
05/09/2013	, 4.3075
06/09/2013	, 4.3075
09/09/2013	, 4.057
10/09/2013	, 4.048
11/09/2013	, 4.029
12/09/2013	, 4.0361
13/09/2013	, 4.037
17/09/2013	, 4.0356
18/09/2013	, 4.04
19/09/2013	, 4.0425
20/09/2013	, 4.0437
23/09/2013	, 4.0365
24/09/2013	, 4.03
25/09/2013	, 4.039
26/09/2013	, 4.0286
27/09/2013	, 4.0355
30/09/2013	, 4.0327
01/10/2013	, 4.0265
02/10/2013	, 4.031
03/10/2013	, 4.0255
04/10/2013	, 4.0341
07/10/2013	, 4.0325
08/10/2013	, 4.027
09/10/2013	, 4.0235
10/10/2013	, 4.03
11/10/2013	, 4.02
14/10/2013	, 4.0185
15/10/2013	, 4.0167
16/10/2013	, 4.0133
17/10/2013	, 4.01
18/10/2013	, 4.01
21/10/2013	, 4.012
22/10/2013	, 4.0081
23/10/2013	, 4.0015
24/10/2013	, 4.0035
25/10/2013	, 3.9767
28/10/2013	, 3.7972
29/10/2013	, 3.79
30/10/2013	, 3.782
31/10/2013	, 3.7781
01/11/2013	, 3.7853
04/11/2013	, 3.7812
05/11/2013	, 3.7895
06/11/2013	, 3.785
07/11/2013	, 3.782
08/11/2013	, 3.7775
11/11/2013	, 3.7765
12/11/2013	, 3.7885
13/11/2013	, 3.7826
14/11/2013	, 3.7813
15/11/2013	, 3.7775
19/11/2013	, 3.7975
20/11/2013	, 3.7937
21/11/2013	, 3.792
22/11/2013	, 3.7911
25/11/2013	, 3.8065
26/11/2013	, 3.7982
27/11/2013	, 3.8018
28/11/2013	, 3.8009
29/11/2013	, 3.802
02/12/2013	, 3.796
03/12/2013	, 3.79
04/12/2013	, 3.7862
05/12/2013	, 3.7877
06/12/2013	, 3.7888
09/12/2013	, 3.7919
10/12/2013	, 3.7859
11/12/2013	, 3.7825
13/12/2013	, 3.79
16/12/2013	, 3.7915
17/12/2013	, 3.7932
18/12/2013	, 3.7916
19/12/2013	, 3.7954
20/12/2013	, 3.7875
23/12/2013	, 3.7855
24/12/2013	, 3.7902
26/12/2013	, 3.7941
27/12/2013	, 3.7925
30/12/2013	, 3.7962
31/12/2013	, 3.79
02/01/2014	, 3.795
03/01/2014	, 3.795
06/01/2014	, 3.7925
07/01/2014	, 3.7962
08/01/2014	, 3.7994
09/01/2014	, 3.8005
10/01/2014	, 3.7927
13/01/2014	, 3.7945
14/01/2014	, 3.7972
15/01/2014	, 3.7933
16/01/2014	, 3.7843
17/01/2014	, 3.7825
20/01/2014	, 3.7665
21/01/2014	, 3.7615
22/01/2014	, 3.767
23/01/2014	, 3.7771
24/01/2014	, 3.7645
27/01/2014	, 3.765
28/01/2014	, 3.765
29/01/2014	, 3.765
30/01/2014	, 3.7726
31/01/2014	, 3.7761
04/02/2014	, 3.7705
05/02/2014	, 3.7755
06/02/2014	, 3.7643
07/02/2014	, 3.7671
10/02/2014	, 3.7815
11/02/2014	, 3.784
12/02/2014	, 3.7778
13/02/2014	, 3.789
14/02/2014	, 3.7915
17/02/2014	, 3.7872
18/02/2014	, 3.795
19/02/2014	, 3.8025
20/02/2014	, 3.793
21/02/2014	, 3.7935
24/02/2014	, 3.7975
25/02/2014	, 3.7937
26/02/2014	, 3.8025
27/02/2014	, 3.7962
28/02/2014	, 3.7917
03/03/2014	, 3.7919
04/03/2014	, 3.7956
05/03/2014	, 3.7987
06/03/2014	, 3.8
07/03/2014	, 3.8012
10/03/2014	, 3.8006
11/03/2014	, 3.8025
12/03/2014	, 3.7937
13/03/2014	, 3.7918
14/03/2014	, 3.8
18/03/2014	, 3.8075
19/03/2014	, 3.795
20/03/2014	, 3.8
21/03/2014	, 3.8012
24/03/2014	, 3.8062
25/03/2014	, 3.805
26/03/2014	, 3.8125
27/03/2014	, 3.8067
28/03/2014	, 3.8033
31/03/2014	, 3.8125
01/04/2014	, 3.815
02/04/2014	, 3.8125
03/04/2014	, 3.8157
04/04/2014	, 3.8125
07/04/2014	, 3.8012
08/04/2014	, 3.8054
09/04/2014	, 3.8132
10/04/2014	, 3.8087
11/04/2014	, 3.804
14/04/2014	, 3.796
15/04/2014	, 3.8
16/04/2014	, 3.8085
21/04/2014	, 3.795
22/04/2014	, 3.811
23/04/2014	, 3.8075
24/04/2014	, 3.8145
25/04/2014	, 3.8022
28/04/2014	, 3.8152
29/04/2014	, 3.7956
30/04/2014	, 3.795
02/05/2014	, 3.7905
05/05/2014	, 3.8
06/05/2014	, 3.805
07/05/2014	, 3.798
